frame_path,action
data/frames\20260610_154357_000932.png,0
data/frames\20260610_154357_000933.png,0
data/frames\20260610_154357_000934.png,0
data/frames\20260610_154357_000935.png,0
data/frames\20260610_154357_000936.png,0
data/frames\20260610_154357_000937.png,0
data/frames\20260610_154357_000938.png,0
data/frames\20260610_154357_000939.png,0
data/frames\20260610_154357_000940.png,0
data/frames\20260610_154357_000941.png,0
data/frames\20260610_154357_000942.png,0
data/frames\20260610_154357_000943.png,0
data/frames\20260610_154357_000944.png,0
data/frames\20260610_154357_000945.png,0
data/frames\20260610_154357_000946.png,0
data/frames\20260610_154357_000947.png,0
data/frames\20260610_154357_000948.png,0
data/frames\20260610_154357_000949.png,0
data/frames\20260610_154357_000950.png,0
data/frames\20260610_154357_000951.png,0
data/frames\20260610_154520_000000.png,0
data/frames\20260610_154520_000001.png,0
data/frames\20260610_154520_000002.png,0
data/frames\20260610_154520_000003.png,0
data/frames\20260610_154520_000004.png,0
data/frames\20260610_154520_000005.png,0
data/frames\20260610_154520_000006.png,0
data/frames\20260610_154520_000007.png,0
data/frames\20260610_154520_000008.png,0
data/frames\20260610_154520_000009.png,0
data/frames\20260610_154520_000010.png,0
data/frames\20260610_154520_000011.png,0
data/frames\20260610_154520_000012.png,0
data/frames\20260610_154520_000013.png,0
data/frames\20260610_154520_000014.png,1
data/frames\20260610_154520_000015.png,1
data/frames\20260610_154520_000016.png,1
data/frames\20260610_154520_000017.png,0
data/frames\20260610_154520_000018.png,0
data/frames\20260610_154520_000019.png,0
data/frames\20260610_154520_000020.png,0
data/frames\20260610_154520_000021.png,0
data/frames\20260610_154520_000022.png,0
data/frames\20260610_154520_000023.png,0
data/frames\20260610_154520_000024.png,0
data/frames\20260610_154520_000025.png,0
data/frames\20260610_154520_000026.png,0
data/frames\20260610_154520_000027.png,0
data/frames\20260610_154520_000028.png,0
data/frames\20260610_154520_000029.png,0
data/frames\20260610_154520_000030.png,0
data/frames\20260610_154520_000031.png,0
data/frames\20260610_154520_000032.png,0
data/frames\20260610_154520_000033.png,0
data/frames\20260610_154520_000034.png,0
data/frames\20260610_154520_000035.png,0
data/frames\20260610_154520_000036.png,0
data/frames\20260610_154520_000037.png,0
data/frames\20260610_154520_000038.png,0
data/frames\20260610_154520_000039.png,0
data/frames\20260610_154520_000040.png,0
data/frames\20260610_154520_000041.png,0
data/frames\20260610_154520_000042.png,0
data/frames\20260610_154520_000043.png,0
data/frames\20260610_154520_000044.png,0
data/frames\20260610_154520_000045.png,0
data/frames\20260610_154520_000046.png,0
data/frames\20260610_154520_000047.png,0
data/frames\20260610_154520_000048.png,0
data/frames\20260610_154520_000049.png,0
data/frames\20260610_154520_000050.png,0
data/frames\20260610_154520_000051.png,0
data/frames\20260610_154520_000052.png,0
data/frames\20260610_154520_000053.png,0
data/frames\20260610_154520_000054.png,0
data/frames\20260610_154520_000055.png,0
data/frames\20260610_154520_000056.png,0
data/frames\20260610_154520_000057.png,0
data/frames\20260610_154520_000058.png,0
data/frames\20260610_154520_000059.png,0
data/frames\20260610_154520_000060.png,0
data/frames\20260610_154520_000061.png,0
data/frames\20260610_154520_000062.png,0
data/frames\20260610_154520_000063.png,0
data/frames\20260610_154520_000064.png,0
data/frames\20260610_154520_000065.png,0
data/frames\20260610_154520_000066.png,0
data/frames\20260610_154520_000067.png,0
data/frames\20260610_154520_000068.png,0
data/frames\20260610_154520_000069.png,0
data/frames\20260610_154520_000070.png,0
data/frames\20260610_154520_000071.png,1
data/frames\20260610_154520_000072.png,1
data/frames\20260610_154520_000073.png,0
data/frames\20260610_154520_000074.png,0
data/frames\20260610_154520_000075.png,0
data/frames\20260610_154520_000076.png,0
data/frames\20260610_154520_000077.png,0
data/frames\20260610_154520_000078.png,0
data/frames\20260610_154520_000079.png,0
data/frames\20260610_154520_000080.png,0
data/frames\20260610_154520_000081.png,0
data/frames\20260610_154520_000082.png,0
data/frames\20260610_154520_000083.png,0
data/frames\20260610_154520_000084.png,0
data/frames\20260610_154520_000085.png,1
data/frames\20260610_154520_000086.png,1
data/frames\20260610_154520_000087.png,0
data/frames\20260610_154520_000088.png,0
data/frames\20260610_154520_000089.png,0
data/frames\20260610_154520_000090.png,0
data/frames\20260610_154520_000091.png,0
data/frames\20260610_154520_000092.png,0
data/frames\20260610_154520_000093.png,0
data/frames\20260610_154520_000094.png,0
data/frames\20260610_154520_000095.png,0
data/frames\20260610_154520_000096.png,0
data/frames\20260610_154520_000097.png,0
data/frames\20260610_154520_000098.png,1
data/frames\20260610_154520_000099.png,1
data/frames\20260610_154520_000100.png,0
data/frames\20260610_154520_000101.png,0
data/frames\20260610_154520_000102.png,0
data/frames\20260610_154520_000103.png,0
data/frames\20260610_154520_000104.png,0
data/frames\20260610_154520_000105.png,0
data/frames\20260610_154520_000106.png,0
data/frames\20260610_154520_000107.png,0
data/frames\20260610_154520_000108.png,0
data/frames\20260610_154520_000109.png,0
data/frames\20260610_154520_000110.png,0
data/frames\20260610_154520_000111.png,0
data/frames\20260610_154520_000112.png,0
data/frames\20260610_154520_000113.png,0
data/frames\20260610_154520_000114.png,0
data/frames\20260610_154520_000115.png,0
data/frames\20260610_154520_000116.png,1
data/frames\20260610_154520_000117.png,0
data/frames\20260610_154520_000118.png,0
data/frames\20260610_154520_000119.png,0
data/frames\20260610_154520_000120.png,0
data/frames\20260610_154520_000121.png,0
data/frames\20260610_154520_000122.png,0
data/frames\20260610_154520_000123.png,0
data/frames\20260610_154520_000124.png,0
data/frames\20260610_154520_000125.png,0
data/frames\20260610_154520_000126.png,0
data/frames\20260610_154520_000127.png,0
data/frames\20260610_154520_000128.png,0
data/frames\20260610_154520_000129.png,0
data/frames\20260610_154520_000130.png,0
data/frames\20260610_154520_000131.png,0
data/frames\20260610_154520_000132.png,1
data/frames\20260610_154520_000133.png,1
data/frames\20260610_154520_000134.png,0
data/frames\20260610_154520_000135.png,0
data/frames\20260610_154520_000136.png,0
data/frames\20260610_154520_000137.png,0
data/frames\20260610_154520_000138.png,0
data/frames\20260610_154520_000139.png,0
data/frames\20260610_154520_000140.png,0
data/frames\20260610_154520_000141.png,0
data/frames\20260610_154520_000142.png,0
data/frames\20260610_154520_000143.png,1
data/frames\20260610_154520_000144.png,1
data/frames\20260610_154520_000145.png,0
data/frames\20260610_154520_000146.png,0
data/frames\20260610_154520_000147.png,0
data/frames\20260610_154520_000148.png,0
data/frames\20260610_154520_000149.png,0
data/frames\20260610_154520_000150.png,0
data/frames\20260610_154520_000151.png,0
data/frames\20260610_154520_000152.png,0
data/frames\20260610_154520_000153.png,0
data/frames\20260610_154520_000154.png,1
data/frames\20260610_154520_000155.png,0
data/frames\20260610_154520_000156.png,0
data/frames\20260610_154520_000157.png,0
data/frames\20260610_154520_000158.png,0
data/frames\20260610_154520_000159.png,0
data/frames\20260610_154520_000160.png,0
data/frames\20260610_154520_000161.png,0
data/frames\20260610_154520_000162.png,0
data/frames\20260610_154520_000163.png,0
data/frames\20260610_154520_000164.png,0
data/frames\20260610_154520_000165.png,0
data/frames\20260610_154520_000166.png,0
data/frames\20260610_154520_000167.png,0
data/frames\20260610_154520_000168.png,0
data/frames\20260610_154520_000169.png,0
data/frames\20260610_154520_000170.png,1
data/frames\20260610_154520_000171.png,0
data/frames\20260610_154520_000172.png,0
data/frames\20260610_154520_000173.png,0
data/frames\20260610_154520_000174.png,0
data/frames\20260610_154520_000175.png,0
data/frames\20260610_154520_000176.png,0
data/frames\20260610_154520_000177.png,0
data/frames\20260610_154520_000178.png,0
data/frames\20260610_154520_000179.png,0
data/frames\20260610_154520_000180.png,0
data/frames\20260610_154520_000181.png,0
data/frames\20260610_154520_000182.png,0
data/frames\20260610_154520_000183.png,1
data/frames\20260610_154520_000184.png,1
data/frames\20260610_154520_000185.png,0
data/frames\20260610_154520_000186.png,0
data/frames\20260610_154520_000187.png,0
data/frames\20260610_154520_000188.png,0
data/frames\20260610_154520_000189.png,0
data/frames\20260610_154520_000190.png,0
data/frames\20260610_154520_000191.png,0
data/frames\20260610_154520_000192.png,0
data/frames\20260610_154520_000193.png,0
data/frames\20260610_154520_000194.png,0
data/frames\20260610_154520_000195.png,0
data/frames\20260610_154520_000196.png,1
data/frames\20260610_154520_000197.png,1
data/frames\20260610_154520_000198.png,1
data/frames\20260610_154520_000199.png,0
data/frames\20260610_154520_000200.png,0
data/frames\20260610_154520_000201.png,0
data/frames\20260610_154520_000202.png,0
data/frames\20260610_154520_000203.png,0
data/frames\20260610_154520_000204.png,0
data/frames\20260610_154520_000205.png,0
data/frames\20260610_154520_000206.png,0
data/frames\20260610_154520_000207.png,0
data/frames\20260610_154520_000208.png,0
data/frames\20260610_154520_000209.png,0
data/frames\20260610_154520_000210.png,0
data/frames\20260610_154520_000211.png,0
data/frames\20260610_154520_000212.png,0
data/frames\20260610_154520_000213.png,0
data/frames\20260610_154520_000214.png,0
data/frames\20260610_154520_000215.png,0
data/frames\20260610_154520_000216.png,0
data/frames\20260610_154520_000217.png,1
data/frames\20260610_154520_000218.png,1
data/frames\20260610_154520_000219.png,0
data/frames\20260610_154520_000220.png,0
data/frames\20260610_154520_000221.png,0
data/frames\20260610_154520_000222.png,0
data/frames\20260610_154520_000223.png,0
data/frames\20260610_154520_000224.png,0
data/frames\20260610_154520_000225.png,0
data/frames\20260610_154520_000226.png,0
data/frames\20260610_154520_000227.png,0
data/frames\20260610_154520_000228.png,0
data/frames\20260610_154520_000229.png,0
data/frames\20260610_154520_000230.png,0
data/frames\20260610_154520_000231.png,1
data/frames\20260610_154520_000232.png,0
data/frames\20260610_154520_000233.png,0
data/frames\20260610_154520_000234.png,0
data/frames\20260610_154520_000235.png,0
data/frames\20260610_154520_000236.png,0
data/frames\20260610_154520_000237.png,0
data/frames\20260610_154520_000238.png,0
data/frames\20260610_154520_000239.png,0
data/frames\20260610_154520_000240.png,0
data/frames\20260610_154520_000241.png,0
data/frames\20260610_154520_000242.png,1
data/frames\20260610_154520_000243.png,1
data/frames\20260610_154520_000244.png,0
data/frames\20260610_154520_000245.png,0
data/frames\20260610_154520_000246.png,0
data/frames\20260610_154520_000247.png,0
data/frames\20260610_154520_000248.png,0
data/frames\20260610_154520_000249.png,0
data/frames\20260610_154520_000250.png,0
data/frames\20260610_154520_000251.png,0
data/frames\20260610_154520_000252.png,0
data/frames\20260610_154520_000253.png,1
data/frames\20260610_154520_000254.png,1
data/frames\20260610_154520_000255.png,0
data/frames\20260610_154520_000256.png,0
data/frames\20260610_154520_000257.png,0
data/frames\20260610_154520_000258.png,0
data/frames\20260610_154520_000259.png,0
data/frames\20260610_154520_000260.png,0
data/frames\20260610_154520_000261.png,0
data/frames\20260610_154520_000262.png,0
data/frames\20260610_154520_000263.png,0
data/frames\20260610_154520_000264.png,0
data/frames\20260610_154520_000265.png,0
data/frames\20260610_154520_000266.png,0
data/frames\20260610_154520_000267.png,0
data/frames\20260610_154520_000268.png,0
data/frames\20260610_154520_000269.png,0
data/frames\20260610_154520_000270.png,0
data/frames\20260610_154520_000271.png,0
data/frames\20260610_154520_000272.png,1
data/frames\20260610_154520_000273.png,1
data/frames\20260610_154520_000274.png,0
data/frames\20260610_154520_000275.png,0
data/frames\20260610_154520_000276.png,0
data/frames\20260610_154520_000277.png,0
data/frames\20260610_154520_000278.png,0
data/frames\20260610_154520_000279.png,0
data/frames\20260610_154520_000280.png,0
data/frames\20260610_154520_000281.png,0
data/frames\20260610_154520_000282.png,1
data/frames\20260610_154520_000283.png,1
data/frames\20260610_154520_000284.png,0
data/frames\20260610_154520_000285.png,0
data/frames\20260610_154520_000286.png,0
data/frames\20260610_154520_000287.png,0
data/frames\20260610_154520_000288.png,0
data/frames\20260610_154520_000289.png,0
data/frames\20260610_154520_000290.png,0
data/frames\20260610_154520_000291.png,0
data/frames\20260610_154520_000292.png,0
data/frames\20260610_154520_000293.png,0
data/frames\20260610_154520_000294.png,0
data/frames\20260610_154520_000295.png,0
data/frames\20260610_154520_000296.png,1
data/frames\20260610_154520_000297.png,1
data/frames\20260610_154520_000298.png,0
data/frames\20260610_154520_000299.png,0
data/frames\20260610_154520_000300.png,0
data/frames\20260610_154520_000301.png,0
data/frames\20260610_154520_000302.png,0
data/frames\20260610_154520_000303.png,0
data/frames\20260610_154520_000304.png,0
data/frames\20260610_154520_000305.png,0
data/frames\20260610_154520_000306.png,0
data/frames\20260610_154520_000307.png,0
data/frames\20260610_154520_000308.png,0
data/frames\20260610_154520_000309.png,0
data/frames\20260610_154520_000310.png,0
data/frames\20260610_154520_000311.png,0
data/frames\20260610_154520_000312.png,0
data/frames\20260610_154520_000313.png,0
data/frames\20260610_154520_000314.png,0
data/frames\20260610_154520_000315.png,1
data/frames\20260610_154520_000316.png,1
data/frames\20260610_154520_000317.png,0
data/frames\20260610_154520_000318.png,0
data/frames\20260610_154520_000319.png,0
data/frames\20260610_154520_000320.png,0
data/frames\20260610_154520_000321.png,0
data/frames\20260610_154520_000322.png,0
data/frames\20260610_154520_000323.png,0
data/frames\20260610_154520_000324.png,0
data/frames\20260610_154520_000325.png,0
data/frames\20260610_154520_000326.png,0
data/frames\20260610_154520_000327.png,0
data/frames\20260610_154520_000328.png,0
data/frames\20260610_154520_000329.png,0
data/frames\20260610_154520_000330.png,0
data/frames\20260610_154520_000331.png,0
data/frames\20260610_154520_000332.png,0
data/frames\20260610_154520_000333.png,0
data/frames\20260610_154520_000334.png,1
data/frames\20260610_154520_000335.png,1
data/frames\20260610_154520_000336.png,0
data/frames\20260610_154520_000337.png,0
data/frames\20260610_154520_000338.png,0
data/frames\20260610_154520_000339.png,0
data/frames\20260610_154520_000340.png,0
data/frames\20260610_154520_000341.png,0
data/frames\20260610_154520_000342.png,0
data/frames\20260610_154520_000343.png,0
data/frames\20260610_154520_000344.png,0
data/frames\20260610_154520_000345.png,0
data/frames\20260610_154520_000346.png,0
data/frames\20260610_154520_000347.png,0
data/frames\20260610_154520_000348.png,0
data/frames\20260610_154520_000349.png,0
data/frames\20260610_154520_000350.png,0
data/frames\20260610_154520_000351.png,0
data/frames\20260610_154520_000352.png,0
data/frames\20260610_154520_000353.png,1
data/frames\20260610_154520_000354.png,1
data/frames\20260610_154520_000355.png,0
data/frames\20260610_154520_000356.png,0
data/frames\20260610_154520_000357.png,0
data/frames\20260610_154520_000358.png,0
data/frames\20260610_154520_000359.png,0
data/frames\20260610_154520_000360.png,0
data/frames\20260610_154520_000361.png,0
data/frames\20260610_154520_000362.png,0
data/frames\20260610_154520_000363.png,0
data/frames\20260610_154520_000364.png,0
data/frames\20260610_154520_000365.png,0
data/frames\20260610_154520_000366.png,0
data/frames\20260610_154520_000367.png,1
data/frames\20260610_154520_000368.png,0
data/frames\20260610_154520_000369.png,0
data/frames\20260610_154520_000370.png,0
data/frames\20260610_154520_000371.png,0
data/frames\20260610_154520_000372.png,0
data/frames\20260610_154520_000373.png,0
data/frames\20260610_154520_000374.png,0
data/frames\20260610_154520_000375.png,0
data/frames\20260610_154520_000376.png,0
data/frames\20260610_154520_000377.png,0
data/frames\20260610_154520_000378.png,0
data/frames\20260610_154520_000379.png,0
data/frames\20260610_154520_000380.png,0
data/frames\20260610_154520_000381.png,0
data/frames\20260610_154520_000382.png,0
data/frames\20260610_154520_000383.png,0
data/frames\20260610_154520_000384.png,0
data/frames\20260610_154520_000385.png,0
data/frames\20260610_154520_000386.png,1
data/frames\20260610_154520_000387.png,1
data/frames\20260610_154520_000388.png,1
data/frames\20260610_154520_000389.png,0
data/frames\20260610_154520_000390.png,0
data/frames\20260610_154520_000391.png,0
data/frames\20260610_154520_000392.png,0
data/frames\20260610_154520_000393.png,0
data/frames\20260610_154520_000394.png,0
data/frames\20260610_154520_000395.png,0
data/frames\20260610_154520_000396.png,0
data/frames\20260610_154520_000397.png,0
data/frames\20260610_154520_000398.png,0
data/frames\20260610_154520_000399.png,0
data/frames\20260610_154520_000400.png,0
data/frames\20260610_154520_000401.png,1
data/frames\20260610_154520_000402.png,1
data/frames\20260610_154520_000403.png,0
data/frames\20260610_154520_000404.png,0
data/frames\20260610_154520_000405.png,0
data/frames\20260610_154520_000406.png,0
data/frames\20260610_154520_000407.png,0
data/frames\20260610_154520_000408.png,0
data/frames\20260610_154520_000409.png,0
data/frames\20260610_154520_000410.png,0
data/frames\20260610_154520_000411.png,0
data/frames\20260610_154520_000412.png,0
data/frames\20260610_154520_000413.png,0
data/frames\20260610_154520_000414.png,0
data/frames\20260610_154520_000415.png,0
data/frames\20260610_154520_000416.png,0
data/frames\20260610_154520_000417.png,0
data/frames\20260610_154520_000418.png,0
data/frames\20260610_154520_000419.png,0
data/frames\20260610_154520_000420.png,0
data/frames\20260610_154520_000421.png,1
data/frames\20260610_154520_000422.png,1
data/frames\20260610_154520_000423.png,0
data/frames\20260610_154520_000424.png,0
data/frames\20260610_154520_000425.png,0
data/frames\20260610_154520_000426.png,0
data/frames\20260610_154520_000427.png,0
data/frames\20260610_154520_000428.png,0
data/frames\20260610_154520_000429.png,0
data/frames\20260610_154520_000430.png,0
data/frames\20260610_154520_000431.png,0
data/frames\20260610_154520_000432.png,0
data/frames\20260610_154520_000433.png,0
data/frames\20260610_154520_000434.png,0
data/frames\20260610_154520_000435.png,0
data/frames\20260610_154520_000436.png,0
data/frames\20260610_154520_000437.png,0
data/frames\20260610_154520_000438.png,1
data/frames\20260610_154520_000439.png,1
data/frames\20260610_154520_000440.png,1
data/frames\20260610_154520_000441.png,0
data/frames\20260610_154520_000442.png,0
data/frames\20260610_154520_000443.png,0
data/frames\20260610_154520_000444.png,0
data/frames\20260610_154520_000445.png,0
data/frames\20260610_154520_000446.png,0
data/frames\20260610_154520_000447.png,0
data/frames\20260610_154520_000448.png,0
data/frames\20260610_154520_000449.png,0
data/frames\20260610_154520_000450.png,0
data/frames\20260610_154520_000451.png,0
data/frames\20260610_154520_000452.png,0
data/frames\20260610_154520_000453.png,0
data/frames\20260610_154520_000454.png,0
data/frames\20260610_154520_000455.png,0
data/frames\20260610_154520_000456.png,0
data/frames\20260610_154520_000457.png,1
data/frames\20260610_154520_000458.png,1
data/frames\20260610_154520_000459.png,0
data/frames\20260610_154520_000460.png,0
data/frames\20260610_154520_000461.png,0
data/frames\20260610_154520_000462.png,0
data/frames\20260610_154520_000463.png,0
data/frames\20260610_154520_000464.png,0
data/frames\20260610_154520_000465.png,0
data/frames\20260610_154520_000466.png,0
data/frames\20260610_154520_000467.png,0
data/frames\20260610_154520_000468.png,0
data/frames\20260610_154520_000469.png,0
data/frames\20260610_154520_000470.png,0
data/frames\20260610_154520_000471.png,0
data/frames\20260610_154520_000472.png,0
data/frames\20260610_154520_000473.png,1
data/frames\20260610_154520_000474.png,1
data/frames\20260610_154520_000475.png,0
data/frames\20260610_154520_000476.png,0
data/frames\20260610_154520_000477.png,0
data/frames\20260610_154520_000478.png,0
data/frames\20260610_154520_000479.png,0
data/frames\20260610_154520_000480.png,0
data/frames\20260610_154520_000481.png,1
data/frames\20260610_154520_000482.png,1
data/frames\20260610_154520_000483.png,0
data/frames\20260610_154520_000484.png,0
data/frames\20260610_154520_000485.png,0
data/frames\20260610_154520_000486.png,0
data/frames\20260610_154520_000487.png,0
data/frames\20260610_154520_000488.png,0
data/frames\20260610_154520_000489.png,1
data/frames\20260610_154520_000490.png,1
data/frames\20260610_154520_000491.png,0
data/frames\20260610_154520_000492.png,0
data/frames\20260610_154520_000493.png,0
data/frames\20260610_154520_000494.png,0
data/frames\20260610_154520_000495.png,0
data/frames\20260610_154520_000496.png,0
data/frames\20260610_154520_000497.png,0
data/frames\20260610_154520_000498.png,0
data/frames\20260610_154520_000499.png,0
data/frames\20260610_154520_000500.png,0
data/frames\20260610_154520_000501.png,0
data/frames\20260610_154520_000502.png,0
data/frames\20260610_154520_000503.png,0
data/frames\20260610_154520_000504.png,0
data/frames\20260610_154520_000505.png,0
data/frames\20260610_154520_000506.png,1
data/frames\20260610_154520_000507.png,1
data/frames\20260610_154520_000508.png,1
data/frames\20260610_154520_000509.png,0
data/frames\20260610_154520_000510.png,0
data/frames\20260610_154520_000511.png,0
data/frames\20260610_154520_000512.png,0
data/frames\20260610_154520_000513.png,0
data/frames\20260610_154520_000514.png,0
data/frames\20260610_154520_000515.png,0
data/frames\20260610_154520_000516.png,0
data/frames\20260610_154520_000517.png,0
data/frames\20260610_154520_000518.png,0
data/frames\20260610_154520_000519.png,0
data/frames\20260610_154520_000520.png,0
data/frames\20260610_154520_000521.png,0
data/frames\20260610_154520_000522.png,1
data/frames\20260610_154520_000523.png,1
data/frames\20260610_154520_000524.png,0
data/frames\20260610_154520_000525.png,0
data/frames\20260610_154520_000526.png,0
data/frames\20260610_154520_000527.png,0
data/frames\20260610_154520_000528.png,0
data/frames\20260610_154520_000529.png,0
data/frames\20260610_154520_000530.png,1
data/frames\20260610_154520_000531.png,1
data/frames\20260610_154520_000532.png,0
data/frames\20260610_154520_000533.png,0
data/frames\20260610_154520_000534.png,0
data/frames\20260610_154520_000535.png,0
data/frames\20260610_154520_000536.png,0
data/frames\20260610_154520_000537.png,0
data/frames\20260610_154520_000538.png,0
data/frames\20260610_154520_000539.png,1
data/frames\20260610_154520_000540.png,1
data/frames\20260610_154520_000541.png,1
data/frames\20260610_154520_000542.png,0
data/frames\20260610_154520_000543.png,0
data/frames\20260610_154520_000544.png,0
data/frames\20260610_154520_000545.png,0
data/frames\20260610_154520_000546.png,0
data/frames\20260610_154520_000547.png,0
data/frames\20260610_154520_000548.png,0
data/frames\20260610_154520_000549.png,0
data/frames\20260610_154520_000550.png,0
data/frames\20260610_154520_000551.png,0
data/frames\20260610_154520_000552.png,0
data/frames\20260610_154520_000553.png,0
data/frames\20260610_154520_000554.png,0
data/frames\20260610_154520_000555.png,0
data/frames\20260610_154520_000556.png,1
data/frames\20260610_154520_000557.png,1
data/frames\20260610_154520_000558.png,0
data/frames\20260610_154520_000559.png,0
data/frames\20260610_154520_000560.png,0
data/frames\20260610_154520_000561.png,0
data/frames\20260610_154520_000562.png,0
data/frames\20260610_154520_000563.png,0
data/frames\20260610_154520_000564.png,0
data/frames\20260610_154520_000565.png,0
data/frames\20260610_154520_000566.png,0
data/frames\20260610_154520_000567.png,0
data/frames\20260610_154520_000568.png,0
data/frames\20260610_154520_000569.png,1
data/frames\20260610_154520_000570.png,1
data/frames\20260610_154520_000571.png,1
data/frames\20260610_154520_000572.png,0
data/frames\20260610_154520_000573.png,0
data/frames\20260610_154520_000574.png,0
data/frames\20260610_154520_000575.png,0
data/frames\20260610_154520_000576.png,0
data/frames\20260610_154520_000577.png,0
data/frames\20260610_154520_000578.png,0
data/frames\20260610_154520_000579.png,0
data/frames\20260610_154520_000580.png,0
data/frames\20260610_154520_000581.png,0
data/frames\20260610_154520_000582.png,0
data/frames\20260610_154520_000583.png,0
data/frames\20260610_154520_000584.png,0
data/frames\20260610_154520_000585.png,0
data/frames\20260610_154520_000586.png,0
data/frames\20260610_154520_000587.png,1
data/frames\20260610_154520_000588.png,1
data/frames\20260610_154520_000589.png,0
data/frames\20260610_154520_000590.png,0
data/frames\20260610_154520_000591.png,0
data/frames\20260610_154520_000592.png,0
data/frames\20260610_154520_000593.png,0
data/frames\20260610_154520_000594.png,0
data/frames\20260610_154520_000595.png,0
data/frames\20260610_154520_000596.png,0
data/frames\20260610_154520_000597.png,0
data/frames\20260610_154520_000598.png,0
data/frames\20260610_154520_000599.png,0
data/frames\20260610_154520_000600.png,0
data/frames\20260610_154520_000601.png,0
data/frames\20260610_154520_000602.png,0
data/frames\20260610_154520_000603.png,1
data/frames\20260610_154520_000604.png,1
data/frames\20260610_154520_000605.png,0
data/frames\20260610_154520_000606.png,0
data/frames\20260610_154520_000607.png,0
data/frames\20260610_154520_000608.png,0
data/frames\20260610_154520_000609.png,0
data/frames\20260610_154520_000610.png,0
data/frames\20260610_154520_000611.png,1
data/frames\20260610_154520_000612.png,1
data/frames\20260610_154520_000613.png,0
data/frames\20260610_154520_000614.png,0
data/frames\20260610_154520_000615.png,0
data/frames\20260610_154520_000616.png,0
data/frames\20260610_154520_000617.png,0
data/frames\20260610_154520_000618.png,0
data/frames\20260610_154520_000619.png,0
data/frames\20260610_154520_000620.png,0
data/frames\20260610_154520_000621.png,0
data/frames\20260610_154520_000622.png,0
data/frames\20260610_154520_000623.png,0
data/frames\20260610_154520_000624.png,0
data/frames\20260610_154520_000625.png,1
data/frames\20260610_154520_000626.png,1
data/frames\20260610_154520_000627.png,0
data/frames\20260610_154520_000628.png,0
data/frames\20260610_154520_000629.png,0
data/frames\20260610_154520_000630.png,0
data/frames\20260610_154520_000631.png,0
data/frames\20260610_154520_000632.png,0
data/frames\20260610_154520_000633.png,0
data/frames\20260610_154520_000634.png,0
data/frames\20260610_154520_000635.png,0
data/frames\20260610_154520_000636.png,0
data/frames\20260610_154520_000637.png,0
data/frames\20260610_154520_000638.png,0
data/frames\20260610_154520_000639.png,0
data/frames\20260610_154520_000640.png,1
data/frames\20260610_154520_000641.png,1
data/frames\20260610_154520_000642.png,1
data/frames\20260610_154520_000643.png,0
data/frames\20260610_154520_000644.png,0
data/frames\20260610_154520_000645.png,0
data/frames\20260610_154520_000646.png,0
data/frames\20260610_154520_000647.png,0
data/frames\20260610_154520_000648.png,0
data/frames\20260610_154520_000649.png,0
data/frames\20260610_154520_000650.png,0
data/frames\20260610_154520_000651.png,0
data/frames\20260610_154520_000652.png,0
data/frames\20260610_154520_000653.png,0
data/frames\20260610_154520_000654.png,0
data/frames\20260610_154520_000655.png,0
data/frames\20260610_154520_000656.png,0
data/frames\20260610_154520_000657.png,0
data/frames\20260610_154520_000658.png,1
data/frames\20260610_154520_000659.png,0
data/frames\20260610_154520_000660.png,0
data/frames\20260610_154520_000661.png,0
data/frames\20260610_154520_000662.png,0
data/frames\20260610_154520_000663.png,0
data/frames\20260610_154520_000664.png,0
data/frames\20260610_154520_000665.png,0
data/frames\20260610_154520_000666.png,0
data/frames\20260610_154520_000667.png,0
data/frames\20260610_154520_000668.png,0
data/frames\20260610_154520_000669.png,0
data/frames\20260610_154520_000670.png,0
data/frames\20260610_154520_000671.png,0
data/frames\20260610_154520_000672.png,0
data/frames\20260610_154520_000673.png,1
data/frames\20260610_154520_000674.png,1
data/frames\20260610_154520_000675.png,0
data/frames\20260610_154520_000676.png,0
data/frames\20260610_154520_000677.png,0
data/frames\20260610_154520_000678.png,0
data/frames\20260610_154520_000679.png,0
data/frames\20260610_154520_000680.png,0
data/frames\20260610_154520_000681.png,0
data/frames\20260610_154520_000682.png,0
data/frames\20260610_154520_000683.png,0
data/frames\20260610_154520_000684.png,0
data/frames\20260610_154520_000685.png,0
data/frames\20260610_154520_000686.png,0
data/frames\20260610_154520_000687.png,1
data/frames\20260610_154520_000688.png,1
data/frames\20260610_154520_000689.png,0
data/frames\20260610_154520_000690.png,0
data/frames\20260610_154520_000691.png,0
data/frames\20260610_154520_000692.png,0
data/frames\20260610_154520_000693.png,0
data/frames\20260610_154520_000694.png,0
data/frames\20260610_154520_000695.png,0
data/frames\20260610_154520_000696.png,1
data/frames\20260610_154520_000697.png,1
data/frames\20260610_154520_000698.png,0
data/frames\20260610_154520_000699.png,0
data/frames\20260610_154520_000700.png,0
data/frames\20260610_154520_000701.png,0
data/frames\20260610_154520_000702.png,0
data/frames\20260610_154520_000703.png,0
data/frames\20260610_154520_000704.png,1
data/frames\20260610_154520_000705.png,1
data/frames\20260610_154520_000706.png,0
data/frames\20260610_154520_000707.png,0
data/frames\20260610_154520_000708.png,0
data/frames\20260610_154520_000709.png,0
data/frames\20260610_154520_000710.png,0
data/frames\20260610_154520_000711.png,0
data/frames\20260610_154520_000712.png,0
data/frames\20260610_154520_000713.png,0
data/frames\20260610_154520_000714.png,0
data/frames\20260610_154520_000715.png,1
